,GEO_ID,NAME,Num_HH,Med_Inc_HH
1115,1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",1805,55600
1116,1400000US17031824800,"Census Tract 8248, Cook County, Illinois",1992,45089
1117,1400000US17031824900,"Census Tract 8249, Cook County, Illinois",871,66076
1118,1400000US17031825000,"Census Tract 8250, Cook County, Illinois",1787,57760
1119,1400000US17031825200,"Census Tract 8252, Cook County, Illinois",623,58819
1120,1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",2302,68595
1121,1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",1560,54716
1122,1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",1504,73750
1123,1400000US17031825400,"Census Tract 8254, Cook County, Illinois",2300,59025
1124,1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",1971,51675
1125,1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",2331,64350
1126,1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",1225,49336
1127,1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",1766,62132
1128,1400000US17031825600,"Census Tract 8256, Cook County, Illinois",1780,40833
1129,1400000US17031825700,"Census Tract 8257, Cook County, Illinois",1455,38715
1130,1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",1544,40962
1131,1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",2007,49790
1132,1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",2478,43312
1133,1400000US17031825900,"Census Tract 8259, Cook County, Illinois",1139,46023
1134,1400000US17031826000,"Census Tract 8260, Cook County, Illinois",1001,32426
1135,1400000US17031826100,"Census Tract 8261, Cook County, Illinois",2158,46055
1136,1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",1959,41590
1137,1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",2123,45954
1138,1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",1363,56031
1139,1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",1256,58647
1140,1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",1306,46131
1141,1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",1388,43922
1142,1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",1729,56046
1143,1400000US17031826500,"Census Tract 8265, Cook County, Illinois",2002,45926
1144,1400000US17031826600,"Census Tract 8266, Cook County, Illinois",1942,48365
1145,1400000US17031826700,"Census Tract 8267, Cook County, Illinois",1959,41712
1146,1400000US17031826800,"Census Tract 8268, Cook County, Illinois",1623,36806
1147,1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",648,39556
1148,1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",474,31818
1149,1400000US17031827000,"Census Tract 8270, Cook County, Illinois",1188,31034
1150,1400000US17031827100,"Census Tract 8271, Cook County, Illinois",822,31288
1151,1400000US17031827200,"Census Tract 8272, Cook County, Illinois",1506,33432
1152,1400000US17031827300,"Census Tract 8273, Cook County, Illinois",1001,25819
1153,1400000US17031827400,"Census Tract 8274, Cook County, Illinois",1436,31111
1154,1400000US17031827500,"Census Tract 8275, Cook County, Illinois",1438,45308
1155,1400000US17031827600,"Census Tract 8276, Cook County, Illinois",1147,38875
1156,1400000US17031827700,"Census Tract 8277, Cook County, Illinois",1009,47005
1157,1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",1723,51494
1158,1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",1097,64901
1159,1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",987,72974
1160,1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",989,56518
1161,1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",831,77969
1162,1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",1754,48500
1163,1400000US17031828000,"Census Tract 8280, Cook County, Illinois",2009,50463
1164,1400000US17031828100,"Census Tract 8281, Cook County, Illinois",2120,62231
1165,1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",1805,41123
1166,1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",1821,47739
1167,1400000US17031828300,"Census Tract 8283, Cook County, Illinois",1331,50609
1168,1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",1421,65598
1169,1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",1803,45048
1170,1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",1446,51750
1171,1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",1684,52258
1172,1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",2264,70675
1173,1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",3266,52258
1174,1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",1547,79438
1175,1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",1495,92708
1176,1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",1526,59236
1177,1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",1787,54782
1178,1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",1833,76436
1179,1400000US17031828802,"Census Tract 8288.02, Cook County, Illinois",1118,66422
1180,1400000US17031828900,"Census Tract 8289, Cook County, Illinois",1290,36270
1181,1400000US17031829000,"Census Tract 8290, Cook County, Illinois",512,22885
1182,1400000US17031829100,"Census Tract 8291, Cook County, Illinois",1192,29833
1183,1400000US17031829200,"Census Tract 8292, Cook County, Illinois",1850,40791
1184,1400000US17031829301,"Census Tract 8293.01, Cook County, Illinois",1347,57730
1185,1400000US17031829302,"Census Tract 8293.02, Cook County, Illinois",1198,29750
1186,1400000US17031829401,"Census Tract 8294.01, Cook County, Illinois",478,24028
1187,1400000US17031829402,"Census Tract 8294.02, Cook County, Illinois",1503,37946
1188,1400000US17031829500,"Census Tract 8295, Cook County, Illinois",1415,44766
1189,1400000US17031829600,"Census Tract 8296, Cook County, Illinois",1114,46125
1190,1400000US17031829700,"Census Tract 8297, Cook County, Illinois",1340,34722
1191,1400000US17031829800,"Census Tract 8298, Cook County, Illinois",2506,82438
1192,1400000US17031829901,"Census Tract 8299.01, Cook County, Illinois",3463,62612
1193,1400000US17031829902,"Census Tract 8299.02, Cook County, Illinois",2432,69719
1194,1400000US17031830001,"Census Tract 8300.01, Cook County, Illinois",1148,34476
1195,1400000US17031830003,"Census Tract 8300.03, Cook County, Illinois",2695,70475
1196,1400000US17031830004,"Census Tract 8300.04, Cook County, Illinois",2270,76828
1197,1400000US17031830005,"Census Tract 8300.05, Cook County, Illinois",1596,79875
1198,1400000US17031830006,"Census Tract 8300.06, Cook County, Illinois",1029,44625
1199,1400000US17031830007,"Census Tract 8300.07, Cook County, Illinois",1565,47138
1200,1400000US17031830008,"Census Tract 8300.08, Cook County, Illinois",1578,73648
1201,1400000US17031830100,"Census Tract 8301, Cook County, Illinois",1111,70032
1202,1400000US17031830201,"Census Tract 8302.01, Cook County, Illinois",2324,48794
1203,1400000US17031830202,"Census Tract 8302.02, Cook County, Illinois",1135,67563
1204,1400000US17031830300,"Census Tract 8303, Cook County, Illinois",2319,37346
1205,1400000US17031830400,"Census Tract 8304, Cook County, Illinois",1728,49236
1206,1400000US17031830500,"Census Tract 8305, Cook County, Illinois",979,49865
1207,1400000US17031830600,"Census Tract 8306, Cook County, Illinois",1832,45333
1208,1400000US17031830700,"Census Tract 8307, Cook County, Illinois",1706,41891
1209,1400000US17031830800,"Census Tract 8308, Cook County, Illinois",1389,51858
1210,1400000US17031830900,"Census Tract 8309, Cook County, Illinois",1244,68611
1211,1400000US17031831000,"Census Tract 8310, Cook County, Illinois",1156,108858
1212,1400000US17031831100,"Census Tract 8311, Cook County, Illinois",2623,49295
1213,1400000US17031831200,"Census Tract 8312, Cook County, Illinois",1359,35904
1214,1400000US17031831300,"Census Tract 8313, Cook County, Illinois",394,38247
1215,1400000US17031831400,"Census Tract 8314, Cook County, Illinois",1062,23204
1216,1400000US17031831500,"Census Tract 8315, Cook County, Illinois",1237,58750
1217,1400000US17031831600,"Census Tract 8316, Cook County, Illinois",2345,39410
1218,1400000US17031831700,"Census Tract 8317, Cook County, Illinois",763,65972
1219,1400000US17031831800,"Census Tract 8318, Cook County, Illinois",2186,56512
1220,1400000US17031831900,"Census Tract 8319, Cook County, Illinois",1314,103553
1221,1400000US17031832000,"Census Tract 8320, Cook County, Illinois",953,99028
1222,1400000US17031832100,"Census Tract 8321, Cook County, Illinois",1775,66750
1223,1400000US17031832200,"Census Tract 8322, Cook County, Illinois",1561,77366
1224,1400000US17031832300,"Census Tract 8323, Cook County, Illinois",1003,82422
1225,1400000US17031832400,"Census Tract 8324, Cook County, Illinois",1267,63305
1226,1400000US17031832500,"Census Tract 8325, Cook County, Illinois",1495,59625
1227,1400000US17031832600,"Census Tract 8326, Cook County, Illinois",1914,127736
1228,1400000US17031832900,"Census Tract 8329, Cook County, Illinois",1192,42663
1229,1400000US17031833000,"Census Tract 8330, Cook County, Illinois",1382,100446
1230,1400000US17031833100,"Census Tract 8331, Cook County, Illinois",3275,98677
1231,1400000US17031833300,"Census Tract 8333, Cook County, Illinois",898,54028
1232,1400000US17031833900,"Census Tract 8339, Cook County, Illinois",763,27169
1233,1400000US17031834000,"Census Tract 8340, Cook County, Illinois",1357,31727
1234,1400000US17031834200,"Census Tract 8342, Cook County, Illinois",2013,40916
1235,1400000US17031834300,"Census Tract 8343, Cook County, Illinois",2555,48768
1236,1400000US17031834400,"Census Tract 8344, Cook County, Illinois",1381,34792
1237,1400000US17031834500,"Census Tract 8345, Cook County, Illinois",494,19868
1238,1400000US17031834600,"Census Tract 8346, Cook County, Illinois",1321,23494
1239,1400000US17031834700,"Census Tract 8347, Cook County, Illinois",727,27589
1240,1400000US17031834800,"Census Tract 8348, Cook County, Illinois",799,17434
1241,1400000US17031834900,"Census Tract 8349, Cook County, Illinois",863,13594
1242,1400000US17031835000,"Census Tract 8350, Cook County, Illinois",1688,28918
1243,1400000US17031835100,"Census Tract 8351, Cook County, Illinois",1253,41014
1244,1400000US17031835200,"Census Tract 8352, Cook County, Illinois",632,43289
1245,1400000US17031835500,"Census Tract 8355, Cook County, Illinois",714,13962
1246,1400000US17031835600,"Census Tract 8356, Cook County, Illinois",405,19805
1247,1400000US17031835700,"Census Tract 8357, Cook County, Illinois",0,-
1248,1400000US17031835800,"Census Tract 8358, Cook County, Illinois",571,51964
1249,1400000US17031835900,"Census Tract 8359, Cook County, Illinois",1272,24048
1250,1400000US17031836000,"Census Tract 8360, Cook County, Illinois",898,55845
1251,1400000US17031836100,"Census Tract 8361, Cook County, Illinois",699,35516
1252,1400000US17031836200,"Census Tract 8362, Cook County, Illinois",171,49345
1253,1400000US17031836300,"Census Tract 8363, Cook County, Illinois",529,54137
1254,1400000US17031836400,"Census Tract 8364, Cook County, Illinois",1495,24243
1255,1400000US17031836500,"Census Tract 8365, Cook County, Illinois",581,17993
1256,1400000US17031836600,"Census Tract 8366, Cook County, Illinois",933,28310
1257,1400000US17031836700,"Census Tract 8367, Cook County, Illinois",865,17112
1258,1400000US17031836800,"Census Tract 8368, Cook County, Illinois",840,19375
1259,1400000US17031836900,"Census Tract 8369, Cook County, Illinois",464,39919
1260,1400000US17031837000,"Census Tract 8370, Cook County, Illinois",843,17259
1261,1400000US17031837100,"Census Tract 8371, Cook County, Illinois",797,27945
1262,1400000US17031837300,"Census Tract 8373, Cook County, Illinois",567,25054
1263,1400000US17031837400,"Census Tract 8374, Cook County, Illinois",588,22396
1264,1400000US17031837800,"Census Tract 8378, Cook County, Illinois",911,38125
1265,1400000US17031838000,"Census Tract 8380, Cook County, Illinois",1237,25448
1266,1400000US17031838100,"Census Tract 8381, Cook County, Illinois",1114,27133
1267,1400000US17031838200,"Census Tract 8382, Cook County, Illinois",452,57955
1268,1400000US17031838300,"Census Tract 8383, Cook County, Illinois",487,35139
1269,1400000US17031838600,"Census Tract 8386, Cook County, Illinois",457,27468
1270,1400000US17031838700,"Census Tract 8387, Cook County, Illinois",1248,25735
1271,1400000US17031838800,"Census Tract 8388, Cook County, Illinois",994,27119
1272,1400000US17031839000,"Census Tract 8390, Cook County, Illinois",2933,64509
1273,1400000US17031839100,"Census Tract 8391, Cook County, Illinois",1487,75457
1274,1400000US17031839200,"Census Tract 8392, Cook County, Illinois",1403,47199
1275,1400000US17031839500,"Census Tract 8395, Cook County, Illinois",865,19316
1276,1400000US17031839600,"Census Tract 8396, Cook County, Illinois",833,43125
1277,1400000US17031839700,"Census Tract 8397, Cook County, Illinois",1714,43538
1278,1400000US17031839800,"Census Tract 8398, Cook County, Illinois",1201,49531
1279,1400000US17031839900,"Census Tract 8399, Cook County, Illinois",1502,51696
1280,1400000US17031840000,"Census Tract 8400, Cook County, Illinois",1042,53145
1281,1400000US17031840100,"Census Tract 8401, Cook County, Illinois",994,31743
1282,1400000US17031840200,"Census Tract 8402, Cook County, Illinois",769,50451
1283,1400000US17031840300,"Census Tract 8403, Cook County, Illinois",1129,43233
1284,1400000US17031840400,"Census Tract 8404, Cook County, Illinois",1112,37540
1285,1400000US17031840700,"Census Tract 8407, Cook County, Illinois",848,28135
1286,1400000US17031840800,"Census Tract 8408, Cook County, Illinois",832,37875
1287,1400000US17031841000,"Census Tract 8410, Cook County, Illinois",394,18125
1288,1400000US17031841100,"Census Tract 8411, Cook County, Illinois",2520,27866
1289,1400000US17031841200,"Census Tract 8412, Cook County, Illinois",1489,35478
1290,1400000US17031841300,"Census Tract 8413, Cook County, Illinois",1567,33927
1291,1400000US17031841400,"Census Tract 8414, Cook County, Illinois",469,30599
1292,1400000US17031841500,"Census Tract 8415, Cook County, Illinois",778,27687
1293,1400000US17031841600,"Census Tract 8416, Cook County, Illinois",282,31810
1294,1400000US17031841700,"Census Tract 8417, Cook County, Illinois",584,16912
1295,1400000US17031841800,"Census Tract 8418, Cook County, Illinois",1032,26136
1296,1400000US17031841900,"Census Tract 8419, Cook County, Illinois",1525,88958
1297,1400000US17031842000,"Census Tract 8420, Cook County, Illinois",417,77725
1298,1400000US17031842100,"Census Tract 8421, Cook County, Illinois",1831,25442
1299,1400000US17031842200,"Census Tract 8422, Cook County, Illinois",1226,46548
1300,1400000US17031842300,"Census Tract 8423, Cook County, Illinois",1570,86813
1301,1400000US17031842400,"Census Tract 8424, Cook County, Illinois",1490,35426
1302,1400000US17031842500,"Census Tract 8425, Cook County, Illinois",830,17643
1303,1400000US17031842600,"Census Tract 8426, Cook County, Illinois",1340,63074
1304,1400000US17031842800,"Census Tract 8428, Cook County, Illinois",1959,38820
1305,1400000US17031842900,"Census Tract 8429, Cook County, Illinois",1125,11880
1306,1400000US17031843000,"Census Tract 8430, Cook County, Illinois",1024,16667
1307,1400000US17031843100,"Census Tract 8431, Cook County, Illinois",636,33750
1308,1400000US17031843200,"Census Tract 8432, Cook County, Illinois",945,40133
1309,1400000US17031843300,"Census Tract 8433, Cook County, Illinois",402,28782
1310,1400000US17031843400,"Census Tract 8434, Cook County, Illinois",550,24359
1311,1400000US17031843500,"Census Tract 8435, Cook County, Illinois",302,27167
1312,1400000US17031843600,"Census Tract 8436, Cook County, Illinois",1210,24844
1313,1400000US17031843700,"Census Tract 8437, Cook County, Illinois",904,73986
1314,1400000US17031843800,"Census Tract 8438, Cook County, Illinois",610,38143
1315,1400000US17031843900,"Census Tract 8439, Cook County, Illinois",1765,35663
1316,1400000US17031980000,"Census Tract 9800, Cook County, Illinois",0,-
1317,1400000US17031980100,"Census Tract 9801, Cook County, Illinois",0,-
1318,1400000US17031990000,"Census Tract 9900, Cook County, Illinois",0,-
