"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","1439","97","51571","14480","84.6","8.1","56633","9199","0.0","2.2","-","-222222222","0.0","2.2","-","-222222222","2.8","3.1","106029","8953","0.0","2.2","-","-222222222","11.9","7.5","28145","4607","0.7","1.2","-","-222222222","18.7","7.8","29473","16733","77.8","8.3","57667","8582","3.4","4.4","51571","38921","35.4","8.7","57868","13225","43.2","8.8","59491","16752","18.1","6.5","18804","2795","825","152","62819","7583","45.5","13.9","62462","13826","54.5","13.9","63333","10276","60.6","14.6","70403","12848","23.5","11.4","31290","7131","15.9","9.6","97656","64434","614","148","24867","3100","66.6","16.6","22102","5305","62.1","16.8","20511","5378","4.6","5.1","130556","44032","33.4","16.6","29743","58693","33.4","16.6","29743","58693","0.0","5.2","-","-222222222","29.7","-888888888.0","(X)","-888888888","37.0","-888888888.0","(X)","(X)","19.9","-888888888.0","(X)","(X)",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","1547","42","100828","10659","91.7","5.3","102044","10284","1.0","1.6","-","-222222222","0.0","2.1","-","-222222222","2.4","2.1","50729","56899","1.2","1.9","-","-222222222","3.7","4.1","17417","63813","0.0","2.1","-","-222222222","10.2","5.8","63182","74529","85.3","6.6","101334","10531","0.0","2.1","-","-222222222","28.1","3.8","104632","23463","43.4","3.7","117625","20596","28.5","3.6","35750","11568","1196","84","110533","13175","46.7","6.4","112357","25934","53.3","6.4","100639","26113","90.4","5.0","111660","10180","3.8","2.9","57917","79151","5.9","4.2","39286","50164","351","83","42697","22736","60.7","13.8","27196","8136","52.1","13.6","26791","5547","8.5","8.0","81500","107444","39.3","13.8","80714","37816","29.1","11.5","73750","27590","10.3","11.8","220833","137276","29.0","-888888888.0","(X)","-888888888","27.2","-888888888.0","(X)","(X)","35.0","-888888888.0","(X)","(X)",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","1591","98","89005","7608","84.8","4.3","92266","11568","0.6","0.9","-","-222222222","1.0","1.5","-","-222222222","12.1","3.9","61563","46187","0.0","2.0","-","-222222222","0.9","1.2","-","-222222222","0.7","1.2","-","-222222222","5.3","3.2","42344","169390","81.4","4.6","92266","11017","0.6","1.0","-","-222222222","22.7","4.1","117961","32657","48.0","4.9","108894","33878","28.7","4.5","57969","10847","1201","78","109493","18863","39.6","5.2","125673","24149","60.4","5.2","89541","23298","84.7","6.0","116979","21362","11.2","5.3","62321","12237","4.2","3.1","130357","146581","390","121","29188","19979","63.3","17.3","55114","31939","59.2","17.5","50795","35207","4.1","4.8","170278","189066","36.7","17.3","26339","14827","36.7","17.3","26339","14827","0.0","8.0","-","-222222222","31.2","-888888888.0","(X)","-888888888","26.0","-888888888.0","(X)","(X)","47.2","-888888888.0","(X)","(X)",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","2387","82","99543","13743","81.7","4.8","98241","19129","2.3","2.8","66719","4573","0.0","1.4","-","-222222222","13.8","3.1","134779","22833","0.0","1.4","-","-222222222","1.1","1.6","-","-222222222","1.1","1.1","115089","138119","7.2","3.0","115714","34116","76.2","5.3","89583","25406","0.5","0.8","-","-222222222","27.4","4.0","107000","25973","43.4","4.0","134395","14679","28.7","3.3","60382","17836","1745","148","132555","20348","38.6","5.9","160781","31797","61.4","5.9","117054","24911","85.2","6.1","137643","9086","11.4","4.6","98250","58762","3.4","4.1","80993","28402","642","150","45625","29015","74.6","12.9","47019","32072","60.0","13.3","28951","24057","14.6","10.4","66029","34929","25.4","12.9","44205","27643","15.7","9.2","43977","21820","9.7","8.9","57727","119119","33.9","-888888888.0","(X)","-888888888","31.4","-888888888.0","(X)","(X)","40.5","-888888888.0","(X)","(X)",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","1274","79","65417","13302","73.7","9.1","64625","12206","0.0","2.5","-","-222222222","0.0","2.5","-","-222222222","10.0","6.0","39643","51719","0.0","2.5","-","-222222222","13.0","7.7","82500","25392","3.2","3.9","19330","170289","25.6","9.3","71583","22216","63.7","9.2","65208","10376","0.0","2.5","-","-222222222","35.9","7.1","70833","35094","44.4","7.2","77222","22710","19.6","5.6","24342","19628","924","100","75526","16899","54.9","10.0","75724","23127","45.1","10.0","74625","37834","84.7","7.2","82961","16750","8.0","5.5","26071","87634","7.3","6.0","16678","59265","350","102","43182","23428","49.4","16.1","38542","28850","46.9","15.8","36875","27149","2.6","4.1","-","-222222222","50.6","16.1","43977","29046","49.1","15.9","43409","29263","1.4","2.7","-","-222222222","37.0","-888888888.0","(X)","-888888888","37.7","-888888888.0","(X)","(X)","35.1","-888888888.0","(X)","(X)",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","1853","53","46612","18763","74.4","5.3","34787","22802","2.6","2.7","53438","65774","0.0","1.7","-","-222222222","20.7","4.7","57946","27952","0.0","1.7","-","-222222222","2.3","3.0","6493","38971","0.0","1.7","-","-222222222","5.7","4.2","66429","71715","71.7","5.9","33262","15656","0.0","1.7","-","-222222222","12.0","4.1","54929","12271","33.9","5.5","85107","21884","54.0","5.3","22159","11059","1175","142","59647","11849","25.3","6.5","64886","27331","74.7","6.5","57000","17080","89.0","6.1","61563","16284","7.6","5.1","52629","18243","3.4","3.0","97143","72071","678","131","17647","7254","81.6","8.5","16250","8509","79.5","8.8","15489","7098","2.1","3.4","-","-222222222","18.4","8.5","22917","19521","18.4","8.5","22917","19521","0.0","4.7","-","-222222222","41.2","-888888888.0","(X)","-888888888","47.2","-888888888.0","(X)","(X)","30.8","-888888888.0","(X)","(X)",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","651","51","58550","25086","86.3","9.1","60256","31582","6.3","6.6","2,500-","-333333333","0.0","4.9","-","-222222222","5.2","6.1","59200","26553","0.0","4.9","-","-222222222","2.2","3.6","-","-222222222","0.0","4.9","-","-222222222","6.8","6.4","89318","118616","81.7","10.5","46563","24348","0.8","1.3","-","-222222222","24.9","9.5","77083","21877","43.2","9.2","78250","164788","31.2","7.1","25046","5365","404","86","84118","24803","37.1","9.2","151964","116542","62.9","9.2","59900","15650","71.0","15.5","150804","113268","22.5","16.2","36984","33916","6.4","6.9","22321","108601","247","90","21875","10101","71.3","17.9","19821","6534","71.3","17.9","19821","6534","0.0","12.3","-","-222222222","28.7","17.9","41823","22959","26.7","18.1","41563","31755","2.0","4.1","-","-222222222","26.1","-888888888.0","(X)","-888888888","28.0","-888888888.0","(X)","(X)","23.1","-888888888.0","(X)","(X)",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","1809","91","55727","6053","57.3","6.1","71667","18198","1.2","1.3","100114","156846","0.5","0.8","-","-222222222","28.7","5.5","40152","6967","0.0","1.8","-","-222222222","10.5","4.4","55556","35309","1.9","2.0","47125","256122","17.0","4.6","60556","25570","51.3","6.3","75147","32652","2.7","2.5","31856","18057","45.5","5.6","56050","14081","34.9","5.8","75625","30600","16.9","4.2","27500","40000","1263","126","77468","8794","51.5","7.6","60208","25700","48.5","7.6","81020","6311","74.8","6.9","81509","9987","15.2","6.3","38906","27199","10.0","5.3","78214","30676","546","108","29559","13589","47.4","11.9","21356","13882","40.5","12.1","20346","4093","7.0","7.7","90125","60411","52.6","11.9","31518","14317","37.5","12.6","31550","20176","15.0","8.5","31471","112350","36.8","-888888888.0","(X)","-888888888","41.3","-888888888.0","(X)","(X)","26.2","-888888888.0","(X)","(X)",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","1071","81","35013","11518","42.9","9.1","30848","17711","5.1","3.6","21964","87231","0.0","3.0","-","-222222222","18.5","5.5","35379","24106","0.0","3.0","-","-222222222","30.0","8.4","35462","17286","3.5","4.3","65804","31283","37.5","8.1","35472","8796","37.9","9.0","24559","40264","11.8","7.0","24875","43642","59.9","8.2","36356","10116","21.9","6.6","20515","18317","6.4","4.1","25688","11498","736","95","35930","4376","59.2","10.9","36250","30417","40.8","10.9","35652","4860","62.5","12.4","47000","36673","15.4","8.8","22279","29449","22.1","10.4","25938","23984","335","84","16758","7916","63.6","15.8","17063","31591","52.8","16.3","17438","46825","10.7","11.6","7143","43498","36.4","15.8","16250","12887","27.5","14.1","9297","8141","9.0","10.3","22206","2073","35.4","-888888888.0","(X)","-888888888","37.5","-888888888.0","(X)","(X)","23.0","-888888888.0","(X)","(X)",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","1745","131","41821","13209","32.1","7.3","44500","40234","2.6","3.0","10104","7088","1.2","1.3","24886","173836","16.5","4.5","28250","14517","0.0","1.8","-","-222222222","44.2","8.8","48185","13880","3.4","2.9","70804","48247","50.4","8.7","48843","8237","29.3","7.3","42083","46359","4.2","3.9","21250","50875","63.2","7.2","53478","10378","20.6","6.7","32593","19933","12.0","4.5","12101","11895","1154","136","47552","15801","56.4","10.1","38199","16296","43.6","10.1","49901","12634","56.2","10.1","38646","24205","24.5","8.2","39081","18678","19.2","8.9","55395","15271","591","132","22039","12964","54.5","13.6","20294","17345","39.9","14.7","14202","10163","14.6","10.4","80600","63683","45.5","13.6","28917","40123","32.8","14.9","20543","21800","12.7","11.7","140699","60231","38.7","-888888888.0","(X)","-888888888","45.1","-888888888.0","(X)","(X)","26.2","-888888888.0","(X)","(X)",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","737","101","55707","29288","31.9","14.2","48083","69327","7.5","10.6","-","-222222222","0.0","4.3","-","-222222222","20.9","8.8","106532","51209","0.0","4.3","-","-222222222","39.8","11.7","43892","32188","0.0","4.3","-","-222222222","46.0","10.5","43438","27655","25.6","11.2","49417","81634","7.3","6.8","68269","13592","35.0","11.6","55435","54767","45.2","14.6","46671","18091","12.5","10.0","82167","58406","474","103","68676","32206","50.8","14.7","44574","12647","49.2","14.7","81792","35791","52.7","12.8","94717","15705","26.8","14.2","55398","84698","20.5","13.7","48583","22413","263","76","46414","7892","15.6","19.1","140060","222088","15.6","19.1","140060","222088","0.0","11.6","-","-222222222","84.4","19.1","46402","1090","44.9","33.1","45385","46218","39.5","32.0","47364","45866","56.0","-888888888.0","(X)","-888888888","67.7","-888888888.0","(X)","(X)","35.0","-888888888.0","(X)","(X)",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","1412","102","56530","6228","34.5","10.5","56701","6736","6.4","5.3","57868","29401","0.0","2.3","-","-222222222","16.1","6.7","60750","84348","0.0","2.3","-","-222222222","40.0","8.9","56411","14870","2.9","2.9","51597","46586","50.1","8.8","55081","9475","24.4","9.5","57829","22878","2.2","2.3","60347","101896","55.2","9.7","54708","10126","35.4","9.1","60385","21432","7.2","4.3","34444","34493","888","139","58281","15589","61.4","9.9","52422","18613","38.6","9.9","69179","20492","75.8","11.0","60481","21949","13.3","8.6","95833","70938","10.9","9.8","40518","38095","524","139","50694","26839","46.8","16.9","58388","17244","27.5","15.7","55565","80014","19.3","14.6","61597","72356","53.2","16.9","34028","23147","34.4","15.7","27829","33284","18.9","15.1","95625","119258","31.4","-888888888.0","(X)","-888888888","38.5","-888888888.0","(X)","(X)","19.3","-888888888.0","(X)","(X)",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","2257","110","45208","4391","66.9","6.3","49704","9135","0.7","1.1","-","-222222222","0.0","1.4","-","-222222222","16.1","4.8","45149","11563","0.0","1.4","-","-222222222","13.2","6.1","33429","22029","3.1","2.9","96029","25259","24.5","6.2","43361","10891","53.7","6.4","50017","10481","3.0","2.8","16836","53148","35.4","6.2","46604","14681","39.2","5.8","50905","14977","22.5","4.7","27614","22621","1618","175","52895","22901","48.3","10.9","49722","38799","51.7","10.9","54038","24319","76.6","8.9","70703","23138","15.6","7.8","43469","15879","7.8","5.8","33846","18666","639","157","32528","19264","42.1","11.4","18586","6558","42.1","11.4","18586","6558","0.0","5.0","-","-222222222","57.9","11.4","40114","18829","49.8","12.4","33611","17101","8.1","8.1","52167","36805","38.3","-888888888.0","(X)","-888888888","39.8","-888888888.0","(X)","(X)","34.6","-888888888.0","(X)","(X)",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","1339","71","47113","6675","56.4","10.0","61134","16161","2.2","3.7","-","-222222222","1.0","1.6","-","-222222222","3.1","3.1","41389","57328","0.0","2.4","-","-222222222","34.6","9.1","41705","14991","2.6","1.9","45677","43330","44.8","9.7","46480","8606","46.2","9.9","52399","20516","4.3","3.7","9250","46430","51.7","8.9","46683","8035","35.5","7.2","59732","21312","8.5","5.5","24545","92025","943","134","48317","10396","41.8","11.2","52059","27083","58.2","11.2","41830","16505","57.6","11.5","65391","8656","15.8","9.3","33368","23080","26.6","11.0","32560","15960","396","127","46677","10089","20.5","11.5","60673","42242","16.9","11.0","44205","48754","3.5","4.9","-","-222222222","79.5","11.5","46566","8015","44.9","18.1","40804","14679","34.6","18.0","47378","37859","40.4","-888888888.0","(X)","-888888888","43.2","-888888888.0","(X)","(X)","33.8","-888888888.0","(X)","(X)",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","907","68","45817","17082","44.8","11.3","48750","15076","3.1","3.4","40000","77589","0.0","3.5","-","-222222222","11.2","5.2","42857","33892","4.4","7.0","-","-222222222","33.3","11.2","39342","45072","3.2","3.7","109766","212939","41.6","10.8","46202","22093","36.5","10.7","60050","28944","0.0","3.5","-","-222222222","48.4","13.3","62625","31577","30.9","13.3","45865","12749","20.7","8.3","20357","17265","612","118","60784","14867","45.8","14.0","62232","16076","54.2","14.0","49500","25209","72.5","13.4","63953","23712","19.1","10.7","35272","27082","8.3","10.4","26594","33409","295","119","19826","44072","48.5","25.0","43661","70960","44.1","24.1","38750","68136","4.4","7.6","-","-222222222","51.5","25.0","19236","32531","38.6","22.7","17917","4970","12.9","19.7","-","-222222222","24.3","-888888888.0","(X)","-888888888","25.2","-888888888.0","(X)","(X)","22.4","-888888888.0","(X)","(X)",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","1658","144","39009","8933","44.0","9.2","40875","12979","6.8","5.0","16797","55285","0.0","1.9","-","-222222222","13.4","6.6","42941","10887","0.0","1.9","-","-222222222","35.8","8.8","26944","32569","0.0","1.9","-","-222222222","44.9","8.5","38194","24134","35.3","8.2","37361","15321","2.2","2.7","4300","18923","54.5","9.0","33850","12691","35.9","8.1","48725","11952","7.4","4.3","32566","12229","1075","169","39599","8627","66.9","11.0","30670","18758","33.1","11.0","43852","8131","64.4","11.7","44924","15525","14.0","7.1","16250","6462","21.6","12.2","23056","13599","583","176","34495","13625","65.5","19.3","34527","14926","48.0","18.1","23056","30568","17.5","12.5","37407","23181","34.5","19.3","34375","34843","17.3","12.8","33625","52827","17.2","13.7","47688","42825","46.7","-888888888.0","(X)","-888888888","47.3","-888888888.0","(X)","(X)","41.3","-888888888.0","(X)","(X)",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","866","100","42366","6203","59.8","11.9","43289","14788","2.3","2.7","44423","27168","0.0","3.7","-","-222222222","16.9","9.2","15909","46643","0.0","3.7","-","-222222222","17.3","9.3","53409","23438","3.7","4.4","4605","10879","35.1","9.8","41429","14955","44.2","10.4","44934","24886","14.4","8.5","17154","17931","38.7","11.8","61128","13408","40.0","9.0","37750","13500","6.9","6.5","13387","14165","420","123","49000","24934","47.4","13.8","43911","12097","52.6","13.8","62788","27354","78.3","13.9","61917","26424","16.9","12.9","44476","18776","4.8","5.2","33750","12426","446","127","31000","22242","33.6","15.9","16736","28537","24.2","14.9","15278","2302","9.4","8.6","51053","73148","66.4","15.9","31611","17772","48.9","16.9","30500","23634","17.5","12.2","55789","43533","29.3","-888888888.0","(X)","-888888888","28.1","-888888888.0","(X)","(X)","27.6","-888888888.0","(X)","(X)",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","1941","135","38850","6235","37.7","8.1","62941","43512","6.2","4.1","35670","37640","0.5","0.9","-","-222222222","8.6","4.8","42750","27788","0.0","1.7","-","-222222222","44.6","8.4","35691","8135","2.3","2.2","32446","34891","53.5","7.9","37319","8268","30.4","7.1","50865","35444","1.1","1.3","32500","8752","58.5","7.9","43409","3665","34.2","8.2","35773","11387","6.1","4.4","28558","19844","1234","178","37375","8536","48.1","10.6","35803","3475","51.9","10.6","50134","16667","47.9","8.6","45673","19862","29.3","10.5","24735","15616","22.9","10.5","44583","16181","707","141","36023","14338","42.0","13.2","31141","8380","30.0","11.3","33269","31794","12.0","9.4","30707","31419","58.0","13.2","42696","18648","25.5","11.8","70208","100087","32.5","14.3","42647","20471","35.5","-888888888.0","(X)","-888888888","38.8","-888888888.0","(X)","(X)","29.8","-888888888.0","(X)","(X)",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","2728","125","62375","11803","65.5","7.4","73611","15810","1.7","1.6","32083","80310","1.5","1.9","19267","19679","9.6","5.4","79865","14738","0.6","0.9","-","-222222222","21.1","6.1","36318","21080","0.0","1.2","-","-222222222","28.1","6.4","36250","12624","58.5","7.3","80423","8682","3.7","3.1","27721","14663","51.5","6.2","67633","13211","34.1","6.0","82869","8365","10.7","3.1","25347","17583","1579","224","82386","16434","51.9","8.7","68221","26245","48.1","8.7","85728","15058","82.3","7.2","85719","13902","11.4","5.8","17763","3065","6.3","5.4","20820","65889","1149","213","46761","15979","48.9","11.0","40227","28205","45.2","10.8","30662","24861","3.7","3.0","80859","41604","51.1","11.0","67654","49026","24.5","9.6","37000","40969","26.5","11.3","68545","26677","31.3","-888888888.0","(X)","-888888888","34.1","-888888888.0","(X)","(X)","27.4","-888888888.0","(X)","(X)",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","3034","157","46425","7242","73.4","6.6","52827","12187","7.7","3.9","29113","34307","0.0","1.1","-","-222222222","3.0","2.1","52361","20587","0.0","1.1","-","-222222222","15.6","5.8","21083","21965","0.3","0.5","-","-222222222","22.7","6.1","42222","20299","65.3","6.9","51643","9535","5.3","3.7","29032","19569","44.0","6.3","53833","18658","33.6","5.2","63550","15638","17.1","4.4","24432","15433","2120","181","58393","13391","45.4","6.7","42298","23812","54.6","6.7","65260","7891","61.7","7.9","71098","7662","32.8","8.7","14405","23063","5.5","3.9","51905","52166","914","182","37000","9165","38.0","13.3","29659","22195","27.0","12.5","21458","12348","10.9","8.4","65061","27719","62.0","13.3","38523","11228","46.6","13.6","36688","10904","15.4","9.2","51750","99545","31.4","-888888888.0","(X)","-888888888","30.6","-888888888.0","(X)","(X)","29.6","-888888888.0","(X)","(X)",
