GEO_ID,NAME,Num_HH,Med_Inc_HH
1400000US17031804505,"Census Tract 8045.05, Cook County, Illinois",1623,57960
1400000US17031804506,"Census Tract 8045.06, Cook County, Illinois",1825,94896
1400000US17031804507,"Census Tract 8045.07, Cook County, Illinois",4328,84182
1400000US17031804508,"Census Tract 8045.08, Cook County, Illinois",809,54259
1400000US17031804509,"Census Tract 8045.09, Cook County, Illinois",1675,70012
1400000US17031804510,"Census Tract 8045.10, Cook County, Illinois",1586,53295
1400000US17031804511,"Census Tract 8045.11, Cook County, Illinois",792,49000
1400000US17031804603,"Census Tract 8046.03, Cook County, Illinois",2468,47096
1400000US17031804606,"Census Tract 8046.06, Cook County, Illinois",2504,96667
1400000US17031804607,"Census Tract 8046.07, Cook County, Illinois",2634,77444
1400000US17031804608,"Census Tract 8046.08, Cook County, Illinois",1473,76275
1400000US17031804609,"Census Tract 8046.09, Cook County, Illinois",2474,80984
1400000US17031804610,"Census Tract 8046.10, Cook County, Illinois",1215,61862
1400000US17031804611,"Census Tract 8046.11, Cook County, Illinois",2054,65380
1400000US17031804701,"Census Tract 8047.01, Cook County, Illinois",2673,49698
1400000US17031804705,"Census Tract 8047.05, Cook County, Illinois",1611,62113
1400000US17031804706,"Census Tract 8047.06, Cook County, Illinois",814,87500
1400000US17031804709,"Census Tract 8047.09, Cook County, Illinois",2669,55215
1400000US17031804710,"Census Tract 8047.10, Cook County, Illinois",1559,72443
1400000US17031804711,"Census Tract 8047.11, Cook County, Illinois",2779,61664
1400000US17031804712,"Census Tract 8047.12, Cook County, Illinois",1809,93774
1400000US17031804713,"Census Tract 8047.13, Cook County, Illinois",2053,63011
1400000US17031804714,"Census Tract 8047.14, Cook County, Illinois",1290,72577
1400000US17031804715,"Census Tract 8047.15, Cook County, Illinois",1192,56799
1400000US17031804716,"Census Tract 8047.16, Cook County, Illinois",1689,107969
1400000US17031804803,"Census Tract 8048.03, Cook County, Illinois",2009,82417
1400000US17031804804,"Census Tract 8048.04, Cook County, Illinois",2596,58490
1400000US17031804805,"Census Tract 8048.05, Cook County, Illinois",2426,70673
1400000US17031804806,"Census Tract 8048.06, Cook County, Illinois",1035,68229
1400000US17031804807,"Census Tract 8048.07, Cook County, Illinois",1770,73909
1400000US17031804808,"Census Tract 8048.08, Cook County, Illinois",914,77568
1400000US17031804809,"Census Tract 8048.09, Cook County, Illinois",1497,91693
1400000US17031804810,"Census Tract 8048.10, Cook County, Illinois",2571,64775
1400000US17031804901,"Census Tract 8049.01, Cook County, Illinois",2591,84409
1400000US17031804902,"Census Tract 8049.02, Cook County, Illinois",1949,77855
1400000US17031805001,"Census Tract 8050.01, Cook County, Illinois",1771,88668
1400000US17031805002,"Census Tract 8050.02, Cook County, Illinois",2830,47600
1400000US17031805105,"Census Tract 8051.05, Cook County, Illinois",2775,46690
1400000US17031805106,"Census Tract 8051.06, Cook County, Illinois",1099,70284
1400000US17031805107,"Census Tract 8051.07, Cook County, Illinois",2695,50503
1400000US17031805108,"Census Tract 8051.08, Cook County, Illinois",2314,63000
1400000US17031805109,"Census Tract 8051.09, Cook County, Illinois",1641,70597
1400000US17031805110,"Census Tract 8051.10, Cook County, Illinois",1900,62365
1400000US17031805111,"Census Tract 8051.11, Cook County, Illinois",3092,49891
1400000US17031805112,"Census Tract 8051.12, Cook County, Illinois",1261,46750
1400000US17031805201,"Census Tract 8052.01, Cook County, Illinois",1134,77386
1400000US17031805202,"Census Tract 8052.02, Cook County, Illinois",1462,85909
1400000US17031805301,"Census Tract 8053.01, Cook County, Illinois",1183,61719
1400000US17031805302,"Census Tract 8053.02, Cook County, Illinois",1262,73293
1400000US17031805401,"Census Tract 8054.01, Cook County, Illinois",1531,68304
1400000US17031805402,"Census Tract 8054.02, Cook County, Illinois",1977,54775
1400000US17031805501,"Census Tract 8055.01, Cook County, Illinois",1270,92813
1400000US17031805502,"Census Tract 8055.02, Cook County, Illinois",1302,100833
1400000US17031805600,"Census Tract 8056, Cook County, Illinois",1511,106614
1400000US17031805701,"Census Tract 8057.01, Cook County, Illinois",1919,82452
1400000US17031805702,"Census Tract 8057.02, Cook County, Illinois",716,84244
1400000US17031805801,"Census Tract 8058.01, Cook County, Illinois",1005,96750
1400000US17031805802,"Census Tract 8058.02, Cook County, Illinois",1791,86042
1400000US17031805901,"Census Tract 8059.01, Cook County, Illinois",1713,68371
1400000US17031805902,"Census Tract 8059.02, Cook County, Illinois",2129,84488
1400000US17031806001,"Census Tract 8060.01, Cook County, Illinois",2396,45895
1400000US17031806002,"Census Tract 8060.02, Cook County, Illinois",2766,44352
1400000US17031806003,"Census Tract 8060.03, Cook County, Illinois",2802,57756
1400000US17031806004,"Census Tract 8060.04, Cook County, Illinois",2694,41591
1400000US17031806102,"Census Tract 8061.02, Cook County, Illinois",1526,75202
1400000US17031806103,"Census Tract 8061.03, Cook County, Illinois",1876,78351
1400000US17031806104,"Census Tract 8061.04, Cook County, Illinois",1794,49134
1400000US17031806201,"Census Tract 8062.01, Cook County, Illinois",2030,47864
1400000US17031806202,"Census Tract 8062.02, Cook County, Illinois",2529,46250
1400000US17031806300,"Census Tract 8063, Cook County, Illinois",1664,74271
1400000US17031806400,"Census Tract 8064, Cook County, Illinois",772,80278
1400000US17031806501,"Census Tract 8065.01, Cook County, Illinois",782,46275
1400000US17031806502,"Census Tract 8065.02, Cook County, Illinois",1446,59802
1400000US17031806600,"Census Tract 8066, Cook County, Illinois",1219,68828
1400000US17031806700,"Census Tract 8067, Cook County, Illinois",1493,109484
1400000US17031806801,"Census Tract 8068.01, Cook County, Illinois",1265,61680
1400000US17031806802,"Census Tract 8068.02, Cook County, Illinois",1072,70606
1400000US17031806900,"Census Tract 8069, Cook County, Illinois",1902,53534
1400000US17031807000,"Census Tract 8070, Cook County, Illinois",2045,64292
1400000US17031807100,"Census Tract 8071, Cook County, Illinois",1218,113221
1400000US17031807200,"Census Tract 8072, Cook County, Illinois",1936,74545
1400000US17031807300,"Census Tract 8073, Cook County, Illinois",2781,55507
1400000US17031807400,"Census Tract 8074, Cook County, Illinois",2194,52500
1400000US17031807500,"Census Tract 8075, Cook County, Illinois",1095,70292
1400000US17031807600,"Census Tract 8076, Cook County, Illinois",1936,65066
1400000US17031807700,"Census Tract 8077, Cook County, Illinois",2341,60617
1400000US17031807800,"Census Tract 8078, Cook County, Illinois",855,71497
1400000US17031807900,"Census Tract 8079, Cook County, Illinois",1351,108828
1400000US17031808001,"Census Tract 8080.01, Cook County, Illinois",1245,72852
1400000US17031808002,"Census Tract 8080.02, Cook County, Illinois",1585,73708
1400000US17031808100,"Census Tract 8081, Cook County, Illinois",1638,42267
1400000US17031808200,"Census Tract 8082, Cook County, Illinois",1916,44959
1400000US17031808301,"Census Tract 8083.01, Cook County, Illinois",2285,67266
1400000US17031808302,"Census Tract 8083.02, Cook County, Illinois",1506,61554
1400000US17031808400,"Census Tract 8084, Cook County, Illinois",1506,75682
1400000US17031808500,"Census Tract 8085, Cook County, Illinois",1373,72736
1400000US17031808600,"Census Tract 8086, Cook County, Illinois",671,157708
1400000US17031808702,"Census Tract 8087.02, Cook County, Illinois",431,53102
1400000US17031808800,"Census Tract 8088, Cook County, Illinois",1442,90000
1400000US17031808900,"Census Tract 8089, Cook County, Illinois",1708,104188
1400000US17031809000,"Census Tract 8090, Cook County, Illinois",1640,119914
1400000US17031809100,"Census Tract 8091, Cook County, Illinois",1504,105435
1400000US17031809200,"Census Tract 8092, Cook County, Illinois",1504,49861
1400000US17031809300,"Census Tract 8093, Cook County, Illinois",1950,24883
1400000US17031809400,"Census Tract 8094, Cook County, Illinois",2727,50433
1400000US17031809500,"Census Tract 8095, Cook County, Illinois",1679,55842
1400000US17031809600,"Census Tract 8096, Cook County, Illinois",1217,63265
1400000US17031809700,"Census Tract 8097, Cook County, Illinois",1250,72391
1400000US17031809800,"Census Tract 8098, Cook County, Illinois",1062,61630
1400000US17031809900,"Census Tract 8099, Cook County, Illinois",1357,110977
1400000US17031810000,"Census Tract 8100, Cook County, Illinois",2608,67325
1400000US17031810100,"Census Tract 8101, Cook County, Illinois",1893,62788
1400000US17031810200,"Census Tract 8102, Cook County, Illinois",2498,51975
1400000US17031810301,"Census Tract 8103.01, Cook County, Illinois",1438,69274
1400000US17031810302,"Census Tract 8103.02, Cook County, Illinois",1198,71413
1400000US17031810400,"Census Tract 8104, Cook County, Illinois",1943,75642
1400000US17031810501,"Census Tract 8105.01, Cook County, Illinois",2013,55515
1400000US17031810502,"Census Tract 8105.02, Cook County, Illinois",2073,53058
1400000US17031810600,"Census Tract 8106, Cook County, Illinois",1752,55421
1400000US17031810701,"Census Tract 8107.01, Cook County, Illinois",1834,44190
1400000US17031810702,"Census Tract 8107.02, Cook County, Illinois",1699,42477
1400000US17031810800,"Census Tract 8108, Cook County, Illinois",1662,64643
1400000US17031810900,"Census Tract 8109, Cook County, Illinois",2535,52277
1400000US17031811000,"Census Tract 8110, Cook County, Illinois",1692,81279
1400000US17031811100,"Census Tract 8111, Cook County, Illinois",2702,43387
1400000US17031811200,"Census Tract 8112, Cook County, Illinois",1785,58103
1400000US17031811301,"Census Tract 8113.01, Cook County, Illinois",1440,58125
1400000US17031811302,"Census Tract 8113.02, Cook County, Illinois",1127,36484
1400000US17031811401,"Census Tract 8114.01, Cook County, Illinois",1624,52500
1400000US17031811402,"Census Tract 8114.02, Cook County, Illinois",1507,54297
1400000US17031811500,"Census Tract 8115, Cook County, Illinois",1865,60208
1400000US17031811600,"Census Tract 8116, Cook County, Illinois",2322,48644
1400000US17031811701,"Census Tract 8117.01, Cook County, Illinois",1105,49492
1400000US17031811702,"Census Tract 8117.02, Cook County, Illinois",1803,48723
1400000US17031811800,"Census Tract 8118, Cook County, Illinois",1623,59526
1400000US17031811900,"Census Tract 8119, Cook County, Illinois",1795,132443
1400000US17031812000,"Census Tract 8120, Cook County, Illinois",2098,92090
1400000US17031812100,"Census Tract 8121, Cook County, Illinois",1587,82768
1400000US17031812200,"Census Tract 8122, Cook County, Illinois",1309,153125
1400000US17031812301,"Census Tract 8123.01, Cook County, Illinois",2178,56667
1400000US17031812302,"Census Tract 8123.02, Cook County, Illinois",1044,81207
1400000US17031812400,"Census Tract 8124, Cook County, Illinois",1187,161146
1400000US17031812500,"Census Tract 8125, Cook County, Illinois",1659,65313
1400000US17031812600,"Census Tract 8126, Cook County, Illinois",1659,56521
1400000US17031812700,"Census Tract 8127, Cook County, Illinois",1574,58567
1400000US17031812801,"Census Tract 8128.01, Cook County, Illinois",1680,43451
1400000US17031812802,"Census Tract 8128.02, Cook County, Illinois",1443,54327
1400000US17031812900,"Census Tract 8129, Cook County, Illinois",1716,107109
1400000US17031813000,"Census Tract 8130, Cook County, Illinois",1465,95337
1400000US17031813100,"Census Tract 8131, Cook County, Illinois",1926,64474
1400000US17031813200,"Census Tract 8132, Cook County, Illinois",1511,90201
1400000US17031813301,"Census Tract 8133.01, Cook County, Illinois",925,35085
1400000US17031813302,"Census Tract 8133.02, Cook County, Illinois",980,34438
1400000US17031813400,"Census Tract 8134, Cook County, Illinois",1957,55673
1400000US17031813500,"Census Tract 8135, Cook County, Illinois",1872,47261
1400000US17031813600,"Census Tract 8136, Cook County, Illinois",1239,37784
1400000US17031813701,"Census Tract 8137.01, Cook County, Illinois",1011,43052
1400000US17031813702,"Census Tract 8137.02, Cook County, Illinois",861,58188
1400000US17031813801,"Census Tract 8138.01, Cook County, Illinois",691,50023
1400000US17031813802,"Census Tract 8138.02, Cook County, Illinois",1377,34250
1400000US17031813900,"Census Tract 8139, Cook County, Illinois",1599,45913
1400000US17031814000,"Census Tract 8140, Cook County, Illinois",1155,44181
1400000US17031814100,"Census Tract 8141, Cook County, Illinois",1253,41681
1400000US17031814200,"Census Tract 8142, Cook County, Illinois",1963,41449
1400000US17031814300,"Census Tract 8143, Cook County, Illinois",1229,42099
1400000US17031814400,"Census Tract 8144, Cook County, Illinois",2180,47261
1400000US17031814500,"Census Tract 8145, Cook County, Illinois",1351,53427
1400000US17031814600,"Census Tract 8146, Cook County, Illinois",1694,49891
1400000US17031814700,"Census Tract 8147, Cook County, Illinois",1847,46931
1400000US17031814800,"Census Tract 8148, Cook County, Illinois",2071,48662
1400000US17031814900,"Census Tract 8149, Cook County, Illinois",2214,40169
1400000US17031815000,"Census Tract 8150, Cook County, Illinois",1090,45725
1400000US17031815100,"Census Tract 8151, Cook County, Illinois",1289,49013
1400000US17031815200,"Census Tract 8152, Cook County, Illinois",2361,51505
1400000US17031815300,"Census Tract 8153, Cook County, Illinois",1219,75283
1400000US17031815400,"Census Tract 8154, Cook County, Illinois",2348,49107
1400000US17031815500,"Census Tract 8155, Cook County, Illinois",2465,51872
1400000US17031815600,"Census Tract 8156, Cook County, Illinois",2132,51063
1400000US17031815701,"Census Tract 8157.01, Cook County, Illinois",1443,86929
1400000US17031815702,"Census Tract 8157.02, Cook County, Illinois",1893,85747
1400000US17031815800,"Census Tract 8158, Cook County, Illinois",671,84178
1400000US17031815900,"Census Tract 8159, Cook County, Illinois",2634,47129
1400000US17031816000,"Census Tract 8160, Cook County, Illinois",1485,51509
1400000US17031816100,"Census Tract 8161, Cook County, Illinois",2740,56055
1400000US17031816200,"Census Tract 8162, Cook County, Illinois",1615,44795
1400000US17031816300,"Census Tract 8163, Cook County, Illinois",1458,58106
1400000US17031816401,"Census Tract 8164.01, Cook County, Illinois",1376,38452
1400000US17031816402,"Census Tract 8164.02, Cook County, Illinois",1225,44848
1400000US17031816500,"Census Tract 8165, Cook County, Illinois",1298,40821
1400000US17031816600,"Census Tract 8166, Cook County, Illinois",1217,49635
1400000US17031816700,"Census Tract 8167, Cook County, Illinois",740,52781
1400000US17031816800,"Census Tract 8168, Cook County, Illinois",1910,52724
1400000US17031816900,"Census Tract 8169, Cook County, Illinois",1747,60506
1400000US17031817000,"Census Tract 8170, Cook County, Illinois",1517,57515
1400000US17031817101,"Census Tract 8171.01, Cook County, Illinois",1634,58409
1400000US17031817102,"Census Tract 8171.02, Cook County, Illinois",993,53398
1400000US17031817200,"Census Tract 8172, Cook County, Illinois",1498,42763
1400000US17031817300,"Census Tract 8173, Cook County, Illinois",759,41534
1400000US17031817400,"Census Tract 8174, Cook County, Illinois",1222,66500
1400000US17031817500,"Census Tract 8175, Cook County, Illinois",1309,33189
1400000US17031817600,"Census Tract 8176, Cook County, Illinois",1340,42024
1400000US17031817700,"Census Tract 8177, Cook County, Illinois",1629,54315
1400000US17031817900,"Census Tract 8179, Cook County, Illinois",2501,48148
1400000US17031818000,"Census Tract 8180, Cook County, Illinois",1603,47443
1400000US17031818100,"Census Tract 8181, Cook County, Illinois",769,74145
1400000US17031818200,"Census Tract 8182, Cook County, Illinois",1569,72349
1400000US17031818300,"Census Tract 8183, Cook County, Illinois",2051,58197
1400000US17031818401,"Census Tract 8184.01, Cook County, Illinois",1295,67472
1400000US17031818402,"Census Tract 8184.02, Cook County, Illinois",1248,60698
1400000US17031818500,"Census Tract 8185, Cook County, Illinois",2305,65189
1400000US17031818600,"Census Tract 8186, Cook County, Illinois",1964,64559
1400000US17031818700,"Census Tract 8187, Cook County, Illinois",1416,67313
1400000US17031818800,"Census Tract 8188, Cook County, Illinois",2192,68704
1400000US17031818900,"Census Tract 8189, Cook County, Illinois",1829,58807
1400000US17031819000,"Census Tract 8190, Cook County, Illinois",1645,113875
1400000US17031819100,"Census Tract 8191, Cook County, Illinois",1790,47358
1400000US17031819200,"Census Tract 8192, Cook County, Illinois",2168,57483
1400000US17031819300,"Census Tract 8193, Cook County, Illinois",1001,67284
1400000US17031819400,"Census Tract 8194, Cook County, Illinois",1950,59741
1400000US17031819500,"Census Tract 8195, Cook County, Illinois",1378,52174
1400000US17031819600,"Census Tract 8196, Cook County, Illinois",1275,125344
1400000US17031819700,"Census Tract 8197, Cook County, Illinois",1898,127222
1400000US17031819801,"Census Tract 8198.01, Cook County, Illinois",1658,131591
1400000US17031819802,"Census Tract 8198.02, Cook County, Illinois",938,131563
1400000US17031819900,"Census Tract 8199, Cook County, Illinois",1092,141957
1400000US17031820000,"Census Tract 8200, Cook County, Illinois",597,226528
1400000US17031820101,"Census Tract 8201.01, Cook County, Illinois",3045,81445
1400000US17031820103,"Census Tract 8201.03, Cook County, Illinois",1417,55125
1400000US17031820104,"Census Tract 8201.04, Cook County, Illinois",1510,65449
1400000US17031820201,"Census Tract 8202.01, Cook County, Illinois",3014,81766
1400000US17031820202,"Census Tract 8202.02, Cook County, Illinois",1406,54333
1400000US17031820300,"Census Tract 8203, Cook County, Illinois",1651,49788
1400000US17031820400,"Census Tract 8204, Cook County, Illinois",1708,46455
1400000US17031820501,"Census Tract 8205.01, Cook County, Illinois",2082,64142
1400000US17031820502,"Census Tract 8205.02, Cook County, Illinois",1701,47932
1400000US17031820603,"Census Tract 8206.03, Cook County, Illinois",1652,63103
1400000US17031820604,"Census Tract 8206.04, Cook County, Illinois",1521,50230
1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",1715,36502
1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",1457,64185
1400000US17031820700,"Census Tract 8207, Cook County, Illinois",2372,49783
1400000US17031820800,"Census Tract 8208, Cook County, Illinois",1105,61250
1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",1857,41709
1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",1428,54903
1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",1584,62616
1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",1687,74107
1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",1398,60611
1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",1231,53750
1400000US17031821200,"Census Tract 8212, Cook County, Illinois",2056,42542
1400000US17031821300,"Census Tract 8213, Cook County, Illinois",2017,44219
1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",1489,38839
1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",1375,54186
1400000US17031821500,"Census Tract 8215, Cook County, Illinois",711,30550
1400000US17031821600,"Census Tract 8216, Cook County, Illinois",1690,60147
1400000US17031821700,"Census Tract 8217, Cook County, Illinois",1654,66875
1400000US17031821800,"Census Tract 8218, Cook County, Illinois",1815,61619
1400000US17031821900,"Census Tract 8219, Cook County, Illinois",1852,63362
1400000US17031822000,"Census Tract 8220, Cook County, Illinois",1768,47214
1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",1562,64696
1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",1988,61250
1400000US17031822200,"Census Tract 8222, Cook County, Illinois",1257,71705
1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",1264,63810
1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",1469,54682
1400000US17031822400,"Census Tract 8224, Cook County, Illinois",2213,49945
1400000US17031822500,"Census Tract 8225, Cook County, Illinois",1612,66161
1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",1734,66532
1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",2867,50514
1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",2089,55534
1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",1525,46603
1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",1610,56071
1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",1364,59259
1400000US17031822900,"Census Tract 8229, Cook County, Illinois",667,60804
1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",2650,47689
1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",2170,52920
1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",1719,53953
1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",1447,45750
1400000US17031823200,"Census Tract 8232, Cook County, Illinois",1825,70030
1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",2542,44688
1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",1653,51382
1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",2366,44859
1400000US17031823400,"Census Tract 8234, Cook County, Illinois",1615,52899
1400000US17031823500,"Census Tract 8235, Cook County, Illinois",1556,43512
1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",2484,53679
1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",676,23750
1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",1397,85282
1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",1553,81250
1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",2627,59332
1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",3152,39637
1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",1304,77348
1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",1652,56468
1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",2082,80417
1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",2481,60299
1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",1413,58625
1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",1882,45110
1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",1489,84205
1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",1646,94490
1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",1857,81550
1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",1882,88302
1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",1926,96745
1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",1766,91011
1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",1347,97196
1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",2455,96729
1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",2539,80527
1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",2572,64244
1400000US17031824108,"Census Tract 8241.08, Cook County, Illinois",2743,66286
1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",2034,92708
1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",1615,89982
1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",1436,68023
1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",1877,52250
1400000US17031824117,"Census Tract 8241.17, Cook County, Illinois",3076,102283
1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",1983,99275
1400000US17031824120,"Census Tract 8241.20, Cook County, Illinois",3165,83601
1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",1119,87443
1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",2177,86125
1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",2725,78944
1400000US17031824300,"Census Tract 8243, Cook County, Illinois",1743,22402
1400000US17031824400,"Census Tract 8244, Cook County, Illinois",793,46382
1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",2804,63182
1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",2482,62941
1400000US17031824506,"Census Tract 8245.06, Cook County, Illinois",2794,77600
1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",1659,61533
1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",1615,74844
1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",2358,66324
1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",1331,57468
1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",1805,55600
1400000US17031824800,"Census Tract 8248, Cook County, Illinois",1992,45089
1400000US17031824900,"Census Tract 8249, Cook County, Illinois",871,66076
1400000US17031825000,"Census Tract 8250, Cook County, Illinois",1787,57760
1400000US17031825200,"Census Tract 8252, Cook County, Illinois",623,58819
1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",2302,68595
1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",1560,54716
1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",1504,73750
1400000US17031825400,"Census Tract 8254, Cook County, Illinois",2300,59025
1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",1971,51675
1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",2331,64350
1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",1225,49336
1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",1766,62132
1400000US17031825600,"Census Tract 8256, Cook County, Illinois",1780,40833
1400000US17031825700,"Census Tract 8257, Cook County, Illinois",1455,38715
1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",1544,40962
1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",2007,49790
1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",2478,43312
1400000US17031825900,"Census Tract 8259, Cook County, Illinois",1139,46023
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",1001,32426
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",2158,46055
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",1959,41590
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",2123,45954
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",1363,56031
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",1256,58647
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",1306,46131
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",1388,43922
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",1729,56046
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",2002,45926
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",1942,48365
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",1959,41712
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",1623,36806
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",648,39556
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",474,31818
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",1188,31034
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",822,31288
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",1506,33432
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",1001,25819
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",1436,31111
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",1438,45308
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",1147,38875
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",1009,47005
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",1723,51494
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",1097,64901
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",987,72974
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",989,56518
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",831,77969
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",1754,48500
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",2009,50463
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",2120,62231
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",1805,41123
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",1821,47739
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",1331,50609
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",1421,65598
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",1803,45048
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",1446,51750
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",1684,52258
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",2264,70675
1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",3266,52258
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",1547,79438
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",1495,92708
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",1526,59236
1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",1787,54782
1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",1833,76436
